ccd_latcod	ccd_loncod	race_bully_percent
35.7284	-97.9819	0
35.7269	-97.9843	0
35.7269	-97.9843	0
35.8658	-95.3063	0.27933
35.8658	-95.3063	0.27933
36.1186	-98.3159	0
36.1186	-98.3149	0
36.1186	-98.3159	0
35.4269	-97.5776	-0.69735
35.4152	-97.5734	-0.73099
35.4112	-97.4611	-0.8726
35.5678	-97.5343	-0.7728
35.488	-97.5937	-0.92081
35.4277	-97.5215	-0.39494
35.4409	-97.5474	-0.92421
35.4131	-97.556	-0.63371
35.4835	-97.4785	-1.31926
35.4754	-97.4752	-1.28535
35.5019	-97.5206	-2.51256
35.4798	-97.467	-1.19904
35.4842	-97.5325	-0.81301
35.413	-97.5386	-0.57803
35.4915	-97.5412	-2.29358
35.4155	-97.5447	-0.30469
35.5147	-97.353	-2.15517
35.4844	-97.5532	-0.92251
35.3962	-97.5029	-1.05263
35.4348	-97.5386	-0.5015
35.4008	-97.5619	-1.12867
35.5183	-97.531	-1.20192
35.4383	-97.5576	-0.86059
35.3978	-97.5382	-0.53763
35.5636	-97.5528	-2.1645
35.5007	-97.5907	-0.64599
35.4349	-97.5203	-0.71633
35.4865	-97.5778	-0.97656
35.4677	-97.5559	-1.59236
35.5208	-97.4893	-0.90253
35.5194	-97.5579	-1.02249
35.5561	-97.515	-1.10865
35.5016	-97.4931	-3.73134
35.4986	-97.5633	-0.47259
35.4229	-97.4516	-1.81159
35.3985	-97.5186	-0.57274
35.4386	-97.5928	-1.72414
35.3997	-97.54	-0.5787
35.5084	-97.54	-1.34409
35.5891	-97.5712	-1.20773
35.4258	-97.5431	-1.13379
35.5722	-97.5585	-1.40056
35.4413	-97.5711	-0.78003
35.5102	-97.376	-1.47493
35.4217	-97.5734	-0.79365
35.5071	-97.5549	-1.19048
35.4512	-97.5039	-1.5625
35.5217	-97.3727	-1.88679
35.4297	-97.5601	-0.67476
35.5013	-97.3818	-1.17647
35.3874	-97.5414	-1.002
35.5843	-97.5603	-1.44509
35.4939	-97.5666	-0.83893
35.4864	-97.3606	-1.7301
35.5543	-97.5588	-1.40845
35.398	-97.5114	-0.67204
35.4401	-97.5031	-0.9434
35.4794	-97.3854	-1.0101
35.4912	-97.5212	-1.28205
35.5886	-97.556	-1.07991
35.4543	-97.5461	-1.40845
35.4933	-97.5579	-1.28535
35.5521	-97.5383	-1.05708
35.4882	-97.5328	-1.0846
35.4882	-97.5328	-0.98425
35.4122	-97.5097	-0.70323
35.4743	-97.5214	-0.81169
35.4378	-97.5172	-0.92251
35.5004	-97.4854	-2.04082
35.5308	-97.5557	-1.10375
35.5016	-97.4931	-2.36967
35.4246	-97.5615	-1.14155
35.4754	-97.4752	-1.99203
35.5935	-97.5871	-2.23214
35.5734	-97.4958	-1.46628
35.5734	-97.4958	-1.93798
35.5935	-97.5871	-1.11111
35.4281	-97.5013	-0.49407
35.6195	-95.947	0
35.6263	-95.9759	0
35.6304	-95.9514	0.29851
35.633	-95.9744	0
35.5764	-95.4716	0
35.5771	-95.4722	0
36.0268	-96.4805	0
36.0278	-96.4806	0
34.5472	-99.4185	0
34.5472	-99.4185	0
35.973	-98.1161	0
35.8483	-98.1895	4.54545
36.456	-95.7119	0
36.456	-95.7119	0
36.456	-95.7085	0
36.4578	-95.7081	1.3624
36.3078	-95.3985	0
36.733	-96.0067	0.5291
36.2817	-95.8545	0
36.2653	-95.8869	0
36.28	-95.8285	0
36.2805	-95.8555	0.4298
36.2724	-95.8348	0
36.2932	-95.859	0
36.2865	-95.838	0.75047
36.2723	-95.8286	0
36.3013	-95.8203	0
36.2569	-95.7723	0
36.2774	-95.8112	0
36.2814	-95.823	0
35.5035	-96.5702	0
35.5035	-96.5702	0
35.1748	-94.67	0
35.1704	-94.67	0
34.8288	-97.262	0
34.8283	-97.262	0
34.7296	-97.2174	0
34.7449	-97.2288	0
34.7472	-97.2164	0
34.7413	-97.213	0
34.7419	-97.2211	0
36.6792	-96.3233	0
36.6755	-96.3312	0
36.6744	-96.3304	0.82305
36.6738	-96.3311	0
36.3361	-96.8052	0
36.3329	-96.8048	0
36.3324	-96.8066	0
36.8851	-97.1767	0
36.0806	-95.1043	0
35.9773	-97.0202	0
35.9855	-97.0697	0
35.9739	-97.0359	0
35.9751	-97.0373	1.5015
36.2978	-97.3009	0
36.2894	-97.2918	0
36.2885	-97.2921	0
35.6478	-97.7462	0
35.654	-97.7573	0
35.6466	-97.7482	0
35.6084	-97.6961	0
35.6164	-97.7628	0
35.6383	-97.7565	0
34.9855	-98.0215	0
34.7144	-95.8542	0
34.7144	-95.8542	0
34.1613	-97.1757	0
34.1593	-97.1763	0
34.1579	-97.1763	0.28986
34.1591	-97.1775	0.3003
35.3251	-96.8952	0
36.2752	-97.7836	0
36.42	-97.7913	0
36.2752	-97.7836	0
35.2574	-94.4654	0
35.2604	-94.4706	0
35.2599	-94.4713	0
36.7392	-97.0556	0
36.7178	-97.0891	0
36.7033	-97.0999	0
36.7153	-97.0771	0.40134
36.7208	-97.058	0
36.7349	-97.0843	0.81301
36.7049	-97.0999	7.13267
36.7039	-97.0769	0
36.71	-97.0733	0
36.6977	-97.0754	0
36.6688	-97.7977	0
36.6687	-97.797	0
36.6692	-97.7975	1.1236
36.6687	-97.797	0
35.3613	-95.2684	0
35.3613	-95.2684	0
35.0792	-94.6364	0
35.0517	-94.6173	0.18975
35.0629	-94.6246	0
35.0792	-94.6341	0
35.4877	-96.7008	0
35.4877	-96.7008	0
35.4877	-96.7008	0
35.7089	-95.9912	0
35.7089	-95.9912	0
36.0476	-96.1625	0
36.2536	-96.2668	0
36.2536	-96.2668	0
36.2962	-95.3149	0
36.2862	-95.3087	0
36.2913	-95.3052	0
36.3048	-95.3116	0
36.3135	-95.3079	0
35.0229	-97.3715	0
34.9893	-97.3672	0
35.0096	-97.3646	0
35.021	-97.371	0
35.5121	-97.6142	0.22599
35.5428	-97.6562	0.14859
35.5574	-97.6195	0
35.4841	-97.6133	0.14948
35.4928	-97.6404	0.14514
35.4888	-97.6285	0
35.5123	-97.6152	0
35.5121	-97.6109	0
35.5302	-97.5892	0
35.5766	-97.6604	0
35.4871	-97.607	0
35.5325	-97.5739	0
35.5013	-97.6597	0
35.5073	-97.6528	0
35.5215	-97.6063	0.11236
35.4921	-97.6617	0
35.5356	-97.6114	0
35.5394	-97.6303	0
35.5648	-97.6344	0
35.4992	-97.611	0
35.4928	-97.6395	0.14045
35.5892	-97.635	0
35.589	-97.6306	0
35.5569	-97.6654	0
35.5955	-97.6599	0
35.5808	-97.6461	0
36.9581	-94.7903	0
36.9584	-94.7907	0
36.9584	-94.7907	0
35.1309	-95.3676	0
35.1262	-95.3662	0
36.5325	-95.9248	0.4717
36.6007	-95.9845	0
36.6004	-95.9853	0
34.1997	-95.4215	0
34.199	-95.4214	0
34.1982	-95.4204	0
34.2446	-96.7569	0
34.9551	-95.0794	0
34.9551	-95.0794	0
35.6558	-99.9207	0
35.6558	-99.9207	0
34.185	-97.5956	0
34.1857	-97.5941	0
34.1857	-97.5941	0
36.3818	-98.2461	0
36.3816	-98.2474	0
36.0145	-96.9025	0
36.0145	-96.9025	0
35.5364	-97.901	0
35.2761	-97.3705	0
35.816	-94.6349	0
34.6282	-96.8403	0
34.6282	-96.8403	0
35.4172	-94.5199	0
35.4172	-94.5199	0
35.4172	-94.5199	0
34.7833	-97.9615	0
34.7833	-97.9615	0
34.7833	-97.9615	0
35.3473	-95.9631	0
34.025	-97.9506	0
34.025	-97.9506	0
36.9943	-95.6128	0
36.9943	-95.6128	0
36.301	-95.1486	0
36.3016	-95.1481	0
36.3022	-95.1502	0
35.4576	-94.7758	0
35.457	-94.7777	0
35.4509	-94.8197	0
35.4568	-94.7934	0
36.1577	-96.084	0.45147
36.1432	-96.103	0
36.1453	-96.1124	0
36.1035	-96.122	0
36.1127	-96.1267	0
36.0843	-96.1291	0
36.1127	-96.1288	0.24096
36.1405	-96.111	0.18939
36.1432	-96.103	0
		0
		0
36.0076	-96.0917	0
35.9981	-96.0969	0
35.9917	-96.0975	2.68199
35.9973	-96.0975	0
36.0311	-96.073	0
35.9823	-96.1358	0
35.9994	-96.0959	0
		1.96078
34.9505	-96.5243	0
34.9503	-96.524	0
		0
34.8472	-95.8375	0.41494
34.8472	-95.8375	1.16959
35.3104	-99.6302	0.25707
35.3104	-99.6302	0
35.3104	-99.6302	2.94118
35.3104	-99.6302	0
35.5141	-95.9593	0
35.5141	-95.9593	0
36.1467	-98.9204	0
36.1467	-98.9204	0
36.1467	-98.9204	0
35.2364	-96.6838	0
35.2421	-96.6816	0
35.228	-96.6782	0
35.2288	-96.6788	0
35.1558	-99.1702	0
35.1558	-99.1702	0
36.372	-95.5597	0
36.3733	-95.5597	0
36.3752	-95.5611	0
35.9592	-95.1016	0
35.1309	-94.6602	0
36.2745	-99.8715	0
36.2711	-99.8836	0
35.3732	-96.9219	0.6402
35.3529	-96.9361	0
35.3316	-96.906	0
35.339	-96.929	0
35.3464	-96.9021	0
35.3414	-96.9378	0.25338
35.3612	-96.9198	0
36.7819	-96.6649	0
36.7655	-96.8653	0
36.7819	-96.6642	0
34.0384	-96.4765	0
34.0384	-96.4765	0
34.0387	-96.4769	0
36.3579	-96.0001	0
36.3656	-96.0165	0
36.3614	-96.0239	0.18018
36.3603	-96.0256	0
34.4705	-94.6448	0
34.4705	-94.6448	0
34.4705	-94.6448	0
34.6561	-98.9547	0
34.657	-98.9511	0
34.7004	-98.9493	0
34.0361	-95.699	0
34.0361	-95.699	0
35.3067	-96.8602	0
36.3896	-95.0495	0
36.2975	-95.9966	0
36.2975	-95.9966	0
36.2975	-95.9966	0
35.2395	-94.6304	0
35.2395	-94.6304	0
35.2395	-94.6304	0
34.3125	-97.1426	0
34.3124	-97.1421	0
34.7452	-98.1722	0
34.7458	-98.1721	0
35.2887	-95.6071	0
35.2587	-95.1275	0
35.2587	-95.1275	0
35.2625	-95.1336	0
36.1189	-97.0246	0
36.0949	-97.1055	0
36.1385	-97.0412	0
36.1167	-97.0812	0
36.1346	-97.0684	0
36.1735	-97.0609	0
36.0972	-97.1057	0
36.1405	-97.0391	0
36.1356	-97.0621	0
		0
35.8103	-94.6469	0
34.6462	-96.5295	0
34.6476	-96.5293	0
34.6877	-96.6173	0
36.7033	-101.4929	0
34.7976	-96.9595	0
34.7982	-96.9595	0
34.7988	-96.9595	0
34.4656	-96.0528	0
34.4656	-96.0528	0
35.3634	-96.5858	0
35.3634	-96.5858	0
35.754	-96.6546	0
35.7545	-96.6532	0
35.7568	-96.6532	0.23866
34.8978	-96.1009	0
34.5094	-96.977	0
34.5112	-96.9745	0
34.5081	-96.9781	0
34.5081	-96.9781	0
35.4052	-99.9115	0
35.4052	-99.9115	0
34.0156	-95.2042	0
35.9172	-94.9594	0
35.9088	-94.9658	0
35.9199	-94.98	0.1773
35.9201	-94.9837	0
35.8781	-94.9799	0
34.7558	-95.0431	0
34.7558	-95.0431	0
34.7558	-95.0431	0
36.0385	-98.9696	0
36.0385	-98.9696	0
34.9995	-95.8581	0
35.2547	-96.9337	0
35.2501	-96.9448	0
35.2592	-96.9451	0
35.2662	-96.9466	0
35.2591	-96.9401	0.2008
35.2546	-96.9505	0
35.768	-94.842	0
33.8971	-97.9361	0
36.5072	-101.7871	0
36.5072	-101.7871	0
33.7961	-97.142	0
33.7961	-97.142	0
35.0972	-98.748	0
35.097	-98.7434	0
34.4967	-99.1404	0
34.4983	-99.1409	0
36.5706	-96.7078	0
36.5706	-96.7078	0
36.5714	-96.7087	0
34.2306	-96.6627	0
34.2296	-96.6615	0
34.2306	-96.6627	0
36.6834	-97.3016	1.36986
36.6815	-97.3053	1.93548
36.6819	-97.3047	1.50754
35.8695	-95.5223	0
35.8695	-95.5223	2.99401
36.0843	-95.9429	0
36.1469	-95.9504	0
36.1957	-95.964	0
36.188	-95.9708	0
36.1594	-95.9066	0
36.0817	-95.8929	0
36.1753	-95.9853	0
36.1629	-96.0264	0
36.1582	-96.0388	0
36.1043	-96.0175	0
36.1461	-95.84	0.09009
36.1034	-95.9473	0
36.1034	-95.9473	0
36.1307	-96.0052	0.24096
36.1341	-95.841	0
36.1874	-95.907	0.18116
36.1511	-95.8493	0
36.1494	-96.0393	0.22321
36.2252	-95.9742	0
36.0788	-95.9146	0
36.1323	-95.897	0
36.1073	-96.03	0
36.2238	-95.9613	0
36.0851	-96.0213	0
36.0924	-96.0233	0
36.1765	-95.9554	0
36.106	-96.015	0
36.2104	-95.9818	0
36.1304	-95.8994	0
36.1535	-95.9332	0
36.1534	-95.9537	0
36.234	-95.9944	0
36.0598	-95.8932	0
36.171	-95.9252	0
36.1112	-95.9132	0
36.14	-95.8967	0
36.1844	-95.9083	0
36.2242	-95.9638	0
36.1629	-96.0264	0
36.1592	-96.0052	0
36.1847	-95.9074	0
36.1835	-95.9949	0
36.083	-95.9284	0
36.18	-95.9413	0
36.1244	-95.8582	0
36.1363	-95.8407	0
36.2315	-95.9935	0
36.1111	-95.9721	0
36.1675	-95.9951	0
36.0832	-95.9412	0
36.2028	-95.977	0
36.1035	-95.9348	0
36.1289	-95.9168	0
36.1848	-95.9306	0
36.1571	-95.848	0
36.0816	-95.912	0
36.136	-95.9399	0
36.1343	-95.9836	0
36.1488	-95.8769	0
36.1305	-95.8963	0
36.0824	-95.9775	0.70258
36.0745	-95.9637	0
36.1689	-95.9015	0
36.1654	-95.8947	0
36.1374	-95.8557	0
36.0814	-95.8909	0
36.1649	-95.9538	0
36.1199	-95.8758	0
36.0982	-95.978	0
36.127	-95.8446	0
36.0667	-95.8966	0
36.181	-96.0131	0
36.2252	-95.9742	0
		0
		0
		0
36.1535	-95.9332	0
36.2252	-95.9742	0
36.1044	-96.0131	0
36.2127	-95.95	0
34.6028	-96.4256	0
34.6037	-96.4257	0
36.6691	-94.6796	0.98039
33.9395	-97.3197	0
33.9395	-97.3197	0
36.865	-100.8818	0
36.865	-100.8818	0
34.3177	-96.1661	0
34.3173	-96.1662	0
34.6412	-95.2812	0
35.2884	-97.8143	0
35.2849	-97.8111	0
35.2864	-97.8073	0
35.2878	-97.8144	0
35.7518	-95.8386	0
36.9587	-101.0685	0
36.9587	-101.0685	0
36.0749	-95.8636	0.0878
36.0672	-95.8488	0
36.0526	-95.8532	0
36.1125	-95.8275	0
36.1145	-95.8408	0
36.0728	-95.8611	0
36.1103	-95.8621	0
36.0666	-95.8707	0
36.0548	-95.8266	0
36.0396	-95.8916	0
36.0219	-95.8674	0
36.0581	-95.8475	0
36.0963	-95.8224	0
36.0418	-95.8566	0
36.0404	-95.8414	0
36.0651	-95.8499	0
36.05	-95.8762	0
35.3923	-97.9422	0
35.3923	-97.9422	0
34.0043	-95.0875	0
34.0038	-95.0872	0
34.0049	-95.0864	0
34.7591	-96.8682	0
34.7591	-96.8682	0
35.1767	-96.6878	0
35.1769	-96.6879	0
34.4529	-97.6706	0
34.4529	-97.6706	0
34.4552	-97.6736	0
35.0817	-98.0858	0
35.082	-98.0857	0
36.235	-95.6863	0
36.2248	-95.6891	0
36.2248	-95.6891	0
36.2349	-95.6863	0
35.4955	-94.9735	0
35.4955	-94.9735	0
35.4955	-94.9735	0
36.1469	-99.3017	0
36.1469	-99.3017	0
36.6551	-95.1639	0.37313
36.6423	-95.1579	0
36.6396	-95.1589	0
35.6119	-95.566	0
34.3543	-98.3088	0.28986
34.3546	-98.3087	0
34.3542	-98.3096	0
34.9662	-97.0275	0
34.9662	-97.0275	0
34.3706	-96.4238	0
34.3706	-96.4238	0
35.5012	-95.3047	0.53836
35.0552	-97.4849	0
35.0531	-97.483	0
35.0552	-97.4849	0
35.8526	-98.4159	0
35.8568	-98.4105	0
35.8545	-98.4127	0
36.1105	-94.572	0
36.1102	-94.5714	0
36.2764	-97.9006	0
36.2753	-97.9009	0
34.1701	-97.9851	0
34.1735	-97.9935	0
34.1739	-97.9936	0
34.9183	-97.3187	0
34.9171	-97.3187	0
34.9183	-97.3187	0
36.5912	-98.8697	0
36.5913	-98.8699	0
35.5307	-98.6995	0
35.5413	-98.6928	0.59172
35.5316	-98.7171	0
35.5417	-98.6863	0
35.5302	-98.708	0
35.5086	-95.13	0
35.5086	-95.13	0
36.8707	-95.0968	0
36.8704	-95.0979	0
36.8704	-95.0979	0
35.3391	-96.1348	0
35.3391	-96.1348	0
35.3387	-96.1348	0.41322
35.6846	-97.058	0
35.6902	-97.0638	1.88679
35.6902	-97.0638	0
35.4722	-97.6527	0
35.422	-97.6615	0
35.4218	-97.6597	0
35.4483	-97.6525	0
35.3994	-97.5712	0
35.4774	-97.6463	0
35.4253	-97.6608	0
35.4218	-97.6597	0
36.0597	-94.6345	0
35.989	-94.5729	0
35.989	-94.5729	0
35.989	-94.5729	0
35.2339	-96.2364	0
35.2339	-96.2364	0
35.1489	-96.4973	0
35.1475	-96.4965	0
36.6203	-95.2701	0
35.4257	-97.0993	0
34.7614	-97.301	0.71429
35.2511	-95.2394	0
34.6913	-94.8871	0
34.6913	-94.8871	0
36.3364	-95.0579	0
34.9225	-95.3144	0
34.9257	-95.324	1.13208
34.9239	-95.3226	0
35.5084	-96.0358	0
35.5084	-96.0358	0
34.166	-97.4172	0
34.1661	-97.4192	0.63694
34.9696	-94.7241	0
34.9696	-94.7241	0
35.8215	-95.0563	0
36.4256	-99.4067	0
36.4307	-99.3811	0
36.411	-99.4255	0
36.4386	-99.4156	0
36.4209	-99.3944	1.16618
36.4309	-99.3912	0.48544
34.0644	-95.0046	0
34.065	-95.0048	0
34.065	-95.0048	0
36.7921	-94.7266	0.28249
36.7927	-94.7269	0
36.7927	-94.7269	0
34.6426	-97.1622	0
34.6441	-97.1626	0
34.6428	-97.1617	0
36.5489	-96.3284	0
36.5489	-96.3284	0
36.1175	-96.6959	0
36.1166	-96.6958	0
36.1166	-96.6958	0
36.593	-101.6393	0
36.593	-101.6393	0
35.5046	-97.7575	0
35.4949	-97.7451	0
35.5143	-97.7346	0
35.4856	-97.752	0
35.5777	-97.7228	0
35.4922	-97.7346	0
35.4857	-97.7416	0
35.4996	-97.7225	0
35.4996	-97.7225	0
35.4989	-97.7602	0
35.5	-97.7585	0
34.166	-97.4162	0
35.7821	-94.6368	0
33.9991	-96.2289	0
34.0191	-96.1429	0
35.0989	-98.4418	0
35.0989	-98.4419	0
35.0989	-98.4417	0
35.3057	-98.3439	0
35.3064	-98.3446	0
44.8677	-123.4323	0
44.8655	-123.4298	0
44.966	-123.0227	0
44.0244	-116.9959	0
45.4931	-122.6716	0
45.5552	-122.6199	0
44.9643	-123.0211	0
43.9785	-117.2429	0
44.1131	-117.3657	0
43.9787	-117.2527	0
43.9785	-117.2429	0
45.1063	-122.8973	0
45.1038	-122.8946	2.86885
45.1037	-122.8938	1.43678
45.1055	-122.8973	0
45.291	-123.1729	0
45.3433	-123.187	0.53333
45.3419	-123.1858	0.29851
44.272	-123.1645	0
44.2693	-123.1607	0
44.2717	-123.1657	0
44.7793	-122.6168	0
44.8303	-122.7842	0
44.8017	-122.7934	0
44.8108	-122.8041	0
44.8032	-122.8012	0
45.1763	-121.0793	0
45.1774	-121.0814	0
		0
		0
		0
45.5121	-122.8905	0
45.577	-122.924	0
45.5153	-122.9423	0
45.5236	-122.9599	0
45.5306	-122.9955	0
45.5338	-122.9719	0
45.512	-122.9566	0
45.4871	-122.8869	0
45.5002	-122.892	0
45.5021	-122.9034	0
45.4935	-122.9323	0
45.4178	-122.92	0
45.4602	-122.9914	0
45.6017	-123.0071	0
45.5039	-122.9152	0.05875
45.5096	-122.9031	0.13369
45.5285	-122.9663	0.13477
45.4947	-122.9588	0.07194
45.494	-122.9313	0.13316
45.5069	-122.8953	0
45.558	-122.894	0.45872
45.4972	-122.9634	0
45.5419	-122.9927	0
45.5482	-122.9848	0.47337
45.5438	-122.9815	0
		0
45.5284	-122.9076	0
45.5462	-122.9926	0
45.5119	-122.9394	0
45.5625	-122.9026	0
45.5245	-122.9781	0
45.4933	-122.9328	0
45.5325	-122.9089	0
45.5185	-123.0434	0
45.5275	-122.9847	0
45.5119	-122.921	0
		0
		0
46.1611	-123.6236	0.56338
46.1611	-123.6236	0
44.893	-123.0104	0
45.1565	-122.8173	0
43.5856	-119.0719	0
42.4322	-123.3018	0
43.957	-124.114	0
46.143	-123.9072	0
45.34	-118.2384	0
45.423	-123.7949	0
44.6014	-123.0948	0
45.4992	-119.8285	0
45.6253	-121.2219	0.43478
45.6829	-121.4005	0
45.5975	-121.1981	1.875
45.5866	-121.1732	1.1215
45.5923	-121.1759	0.16313
45.5964	-121.188	0.89087
45.6833	-121.4007	0
		0
43.0602	-124.1311	0
43.0611	-124.143	0
42.1748	-119.8985	0
43.7423	-117.07	0
43.7423	-117.0686	0
44.6571	-123.1483	1.28617
44.6516	-123.1147	1.79211
44.6304	-123.1068	0
44.6127	-123.0919	7.0122
44.6188	-123.1185	6.55738
44.608	-123.0859	7.78816
44.6225	-123.0939	12.83293
44.6336	-123.0701	0
44.6268	-123.1192	0
44.6374	-123.0774	0
44.6212	-123.0782	0.78534
44.5381	-123.1047	0
44.6685	-123.0353	0
44.6176	-123.0926	0.33223
44.6227	-123.115	1.66113
44.6523	-123.112	0
44.6227	-123.1172	0
44.6076	-123.0777	0
44.6232	-123.0926	0
44.6471	-123.0411	0.14993
44.381	-123.5947	0
44.381	-123.5947	0
45.1224	-123.2036	0
45.1162	-123.2027	0
45.1135	-123.2052	0
45.0654	-123.3225	0
44.2366	-116.9874	0
45.7122	-120.1999	0
42.914	-117.5252	0
42.1757	-122.6708	0
42.209	-122.7128	0
42.1884	-122.6873	0
42.1925	-122.6872	0
42.1909	-122.7003	0
42.1924	-122.6872	0
		0
		0
44.7688	-120.7609	0
46.1918	-123.8037	0.22272
46.1793	-123.831	0
46.1763	-123.8489	0
46.1476	-123.8421	0.25126
45.8085	-118.4847	0
45.8128	-118.4221	0
45.8109	-118.486	1.08108
44.7776	-117.8348	0
44.7774	-117.8213	0
44.7705	-117.8337	0
44.787	-117.8373	0
44.9141	-117.9342	0
44.8752	-117.5907	0
44.784	-117.8382	0
44.7776	-117.834	0
44.7846	-117.8387	0
44.4398	-118.1919	0
43.1157	-124.4194	0
43.1144	-124.4167	0
43.1156	-124.4204	0
45.6116	-123.1134	0
45.6144	-123.1145	0
45.6144	-123.1145	0
45.4451	-122.8435	0
45.4946	-122.7939	0
45.506	-122.8482	0
45.506	-122.8482	0
45.4467	-122.8029	0.11287
45.5503	-122.8658	0
45.484	-122.8538	0
45.5063	-122.8184	0
45.5044	-122.853	0
45.543	-122.8579	0
45.527	-122.7826	0
45.4759	-122.8373	0
45.4646	-122.8507	0
45.4738	-122.8183	0
45.4692	-122.8832	0
45.4541	-122.8193	0
45.4893	-122.8763	0
45.4656	-122.7785	0
45.5301	-122.8667	0.15601
45.4759	-122.7523	0
45.5388	-122.836	0
45.4824	-122.7583	0
45.4934	-122.7564	0
45.5025	-122.7804	0
45.5492	-122.8687	0
45.5331	-122.82	0
45.4688	-122.7939	0
45.5152	-122.7668	0
45.5016	-122.8001	0
45.5061	-122.7914	0.10504
45.5305	-122.8532	0
45.5152	-122.8235	0
45.4793	-122.856	0
45.4689	-122.8185	0
45.4632	-122.782	0
45.4846	-122.8688	0
45.4857	-122.8107	0
45.528	-122.8199	0
45.5497	-122.8115	0
45.4537	-122.8019	0
45.4663	-122.8632	0
45.5157	-122.8516	0
45.4594	-122.8375	0
45.4305	-122.8452	0
45.5573	-122.8226	0
45.4502	-122.8076	0
45.5602	-122.8231	0
45.4905	-122.86	0
45.5267	-122.8691	0
45.5396	-122.7975	0
45.5682	-122.8513	0
45.5302	-122.8662	0
45.5059	-122.7708	0
44.0144	-121.3453	0
44.0512	-121.2873	0
44.0372	-121.34	0
43.6758	-121.5065	0
44.0155	-121.2623	0
43.6763	-121.5083	0
44.0638	-121.288	0
44.0215	-121.2976	0
44.0647	-121.2844	0
44.0523	-121.2959	0
44.0774	-121.2655	0
43.6795	-121.507	0
44.1067	-121.2821	0
44.0553	-121.3179	0
44.0624	-121.2996	0
44.0723	-121.2421	0
43.8679	-121.4337	0
44.0938	-121.3129	0
44.062	-121.3227	0
44.0577	-121.3621	0
44.0602	-121.3294	0
44.0616	-121.3528	0
44.1071	-121.2801	0
44.0235	-121.3313	0
44.0718	-121.2754	0
44.0911	-121.2683	0
44.0541	-121.3694	0
43.7021	-121.4876	0
44.0836	-123.175	0
44.0768	-123.1799	0
44.0708	-123.15	0
44.1108	-123.1524	0
44.0771	-123.1616	0
44.0788	-123.1667	0
44.0837	-123.1769	0.21598
44.0817	-123.1667	0.1875
44.0822	-123.2015	0
44.0739	-123.1892	0
44.0711	-123.1902	0
44.1951	-123.5456	0
44.4603	-121.6473	0
42.0564	-124.2813	6.98925
42.0591	-124.2826	0
42.0578	-124.28	0
43.5925	-119.0609	0
43.5632	-119.0876	0.53763
43.5758	-119.0747	0.45249
43.5903	-119.0579	0
42.5412	-122.5648	0
43.0342	-123.6757	0
45.2707	-122.5713	0.26042
45.2653	-122.6983	0
45.2641	-122.7017	0
45.1768	-122.7474	0
45.2571	-122.6986	0
45.2568	-122.6751	0
45.2576	-122.6703	0
45.2544	-122.6856	0
44.8487	-122.8763	0
44.8429	-122.9475	0
44.8144	-122.9699	0
44.8081	-122.9165	1.18644
44.8082	-122.9146	0
45.5015	-122.4782	0
45.5011	-122.4811	0
45.5149	-122.4987	0
45.5151	-122.5002	0
45.5115	-122.4882	0
45.4958	-122.4864	0
45.4647	-122.4793	0
45.4962	-122.478	0.05695
45.5134	-122.4808	0
45.4728	-122.4587	0.18587
44.8526	-123.1894	0
44.8526	-123.2246	0
44.855	-123.2109	0
44.8521	-123.2101	0
44.8618	-123.2124	0
44.3875	-123.1113	0
44.3903	-123.0877	0
42.3716	-122.9126	0
42.3796	-122.909	0.18182
42.4326	-123.0629	0
42.3731	-122.9214	0
42.4935	-122.9358	0
42.4344	-123.055	0
42.3864	-122.9222	0.62344
42.3801	-122.9217	0.21413
42.3801	-122.9217	0
42.3801	-122.9217	0
46.099	-123.207	0
46.1009	-123.2113	0
46.0917	-122.9884	0
46.0921	-122.9898	0
46.0912	-122.987	0
45.1658	-122.4173	0
45.1704	-122.4382	0
45.1656	-122.423	0
45.2357	-120.182	0
45.2308	-120.183	0
43.1846	-124.1876	0
43.1871	-124.1829	0
43.1859	-124.1943	0
43.1846	-124.1876	0
43.1756	-124.1854	0
45.5295	-122.2956	0
45.5295	-122.2956	0
44.5511	-123.2882	0
44.6009	-123.2368	0
44.5836	-123.265	0
44.5926	-123.2933	0
44.5858	-123.2803	0
44.5447	-123.265	0
44.6281	-123.2392	0
44.5863	-123.264	0
44.5951	-123.2561	0
44.5756	-123.2684	0
44.6158	-123.2637	0
44.5749	-123.2731	0
44.4598	-123.3378	0
45.2965	-117.809	0
43.4148	-118.5768	0
43.4148	-118.5768	0
43.3655	-124.2231	0
43.3878	-124.2729	0
43.3662	-124.197	0
43.3896	-124.2734	0.21322
43.3605	-124.2214	0.20305
43.362	-124.2195	0
		0
43.9205	-123.0286	0
43.9174	-123.0267	0
43.9244	-123.0287	3.08483
44.3015	-120.8404	0
44.3044	-120.8591	0
44.132	-119.9668	0
44.2459	-121.0171	0
44.301	-120.8336	0.491
44.2928	-120.8331	0
44.2995	-120.8298	0
44.3015	-120.8389	0
44.3046	-120.8308	0
43.9902	-123.3367	0
43.9868	-123.3192	0
44.5224	-121.2114	2.15054
44.5234	-121.2124	0
44.5223	-121.2134	0
44.9285	-123.3206	0
44.9162	-123.3378	0.52493
44.9174	-123.298	0
44.923	-123.301	1.059
44.9166	-123.3037	0.28791
		0
45.5086	-122.5552	0
45.5164	-122.552	0
45.4788	-122.5343	0.95109
45.4905	-122.5316	0
45.4791	-122.5283	0.44183
